"Date and time","Volumetric humidity(S1)",temperature(S1),"Dew point(S1)","Humidity deficit(S1)","Relative humidity(S1)","Soil Electronic Conductivity(S1)","Soil Electronic Conductivity(S2)","soil vwc(S1)","soil vwc(S2)","Solar radiation (W/m2)(A1)",Thermister(S1),Thermister(S2)
2024-02-20T04:30:00+0900,,,,,,65.5,3.3,2,8,288,25.1,24.8
2024-02-20T04:20:00+0900,,,,,,65.5,3.2,2.1,8.1,418,24.9,24.8
2024-02-20T04:10:00+0900,,,,,,65.5,3.2,2,8.2,572,24.8,24.8
2024-02-20T04:00:00+0900,,,,,,65.5,3.3,2,8.1,790,24.8,24.8
2024-02-20T03:50:00+0900,,,,,,65.5,3.3,2.1,8,742,24.6,24.8
2024-02-20T03:40:00+0900,,,,,,65.5,3.3,2.2,8.1,674,24.6,24.8
2024-02-20T03:30:00+0900,,,,,,65.5,3.3,2.2,8,416,24.5,24.8
2024-02-20T03:20:00+0900,,,,,,65.5,3.3,2.2,8,440,24.4,24.8
2024-02-20T03:10:00+0900,,,,,,64.9,3.4,2.3,7.9,484,24.3,24.8
2024-02-20T03:00:00+0900,,,,,,65.5,3.4,2.2,8,436,24.2,24.8
2024-02-20T02:50:00+0900,,,,,,65.5,3.5,2.2,7.8,480,24.1,24.8
2024-02-20T02:40:00+0900,,,,,,65.5,3.4,2.2,7.9,484,24,24.8
2024-02-20T02:30:00+0900,,,,,,65.5,3.5,2.2,7.9,464,23.9,24.8
2024-02-20T02:20:00+0900,,,,,,64.9,3.5,2.3,7.8,548,23.8,24.9
2024-02-20T02:10:00+0900,,,,,,65.5,3.6,2.2,7.8,560,23.8,24.9
2024-02-20T02:00:00+0900,,,,,,65.5,3.5,2.2,7.8,524,23.7,24.9
2024-02-20T01:50:00+0900,,,,,,65.1,3.6,2.3,7.7,374,23.7,24.9
2024-02-20T01:40:00+0900,,,,,,65.5,3.6,2.1,7.7,372,23.7,24.9
2024-02-20T01:30:00+0900,,,,,,65.5,3.5,2.2,7.8,320,23.6,24.9
2024-02-20T01:20:00+0900,,,,,,65.5,3.6,2,7.7,200,23.6,24.9
2024-02-20T01:10:00+0900,,,,,,65.5,3.7,2,7.6,178,23.6,24.9
2024-02-20T01:00:00+0900,,,,,,65.5,3.7,2,7.6,158,23.6,24.9
2024-02-20T00:50:00+0900,,,,,,65.5,3.7,2,7.6,132,23.6,24.9
2024-02-20T00:40:00+0900,,,,,,65.5,3.7,2,7.6,110,23.6,24.9
2024-02-20T00:30:00+0900,,,,,,65.5,3.7,2,7.6,92,23.6,24.9
2024-02-20T00:20:00+0900,,,,,,65.5,3.7,2,7.6,84,23.6,25
2024-02-20T00:10:00+0900,,,,,,65.5,3.6,2,7.7,88,23.6,25
2024-02-20T00:00:00+0900,,,,,,65.5,3.6,2,7.7,94,23.6,25
2024-02-19T23:50:00+0900,,,,,,65.5,3.7,2,7.6,84,23.6,25
2024-02-19T23:40:00+0900,,,,,,65.5,3.7,2,7.7,96,23.6,25
2024-02-19T23:30:00+0900,,,,,,65.5,3.6,2,7.7,98,23.6,25
2024-02-19T23:20:00+0900,,,,,,65.5,3.7,2,7.6,100,23.6,25.1
2024-02-19T23:10:00+0900,,,,,,65.5,3.7,2,7.6,90,23.6,25.1
2024-02-19T23:00:00+0900,,,,,,65.5,3.7,2,7.6,84,23.6,25.1
2024-02-19T22:50:00+0900,,,,,,65.5,3.8,2,7.6,80,23.6,25.1
2024-02-19T22:40:00+0900,,,,,,65.5,3.7,2,7.6,54,23.6,25.1
2024-02-19T22:30:00+0900,,,,,,65.5,3.6,1.9,7.8,62,23.6,25.1
2024-02-19T22:20:00+0900,,,,,,65.5,3.6,1.9,7.7,66,23.6,25.1
2024-02-19T22:10:00+0900,,,,,,65.5,3.6,1.9,7.8,58,23.6,25.1
2024-02-19T22:00:00+0900,,,,,,65.5,3.6,1.9,7.7,48,23.6,25.1
2024-02-19T21:50:00+0900,,,,,,65.5,3.7,1.9,7.6,38,23.6,25.1
2024-02-19T21:40:00+0900,,,,,,65.5,3.6,1.9,7.7,38,23.6,25.1
2024-02-19T21:30:00+0900,,,,,,65.5,3.6,2,7.8,34,23.6,25.2
2024-02-19T21:20:00+0900,,,,,,65.5,3.5,2,7.8,30,23.6,25.2
2024-02-19T21:10:00+0900,,,,,,65.5,3.6,2.1,7.8,22,23.7,25.2
2024-02-19T21:00:00+0900,,,,,,65.5,3.5,2.1,7.9,18,23.7,25.2
2024-02-19T20:50:00+0900,,,,,,65.5,3.5,2,7.9,16,23.7,25.2
2024-02-19T20:40:00+0900,,,,,,65.5,3.4,2,7.9,14,23.7,25.3
2024-02-19T20:30:00+0900,,,,,,65.5,3.5,2,7.9,12,23.8,25.3
2024-02-19T20:20:00+0900,,,,,,65.5,3.4,2,7.9,10,23.8,25.3
2024-02-19T20:10:00+0900,,,,,,65.5,3.5,2,7.9,10,23.8,25.3
2024-02-19T20:00:00+0900,,,,,,65.5,3.4,2,8,6,23.8,25.3
2024-02-19T19:50:00+0900,,,,,,65.5,3.3,2,8,6,23.8,25.3
2024-02-19T19:40:00+0900,,,,,,65.5,3.4,1.9,8,6,23.8,25.3
2024-02-19T19:30:00+0900,,,,,,65.5,3.5,1.9,7.9,4,23.8,25.3
2024-02-19T19:20:00+0900,,,,,,65.5,3.5,1.8,7.9,4,23.9,25.4
2024-02-19T19:10:00+0900,,,,,,65.5,3.4,1.9,7.9,4,23.9,25.4
2024-02-19T19:00:00+0900,,,,,,65.5,3.4,1.9,8,2,23.9,25.4
2024-02-19T18:50:00+0900,,,,,,65.5,3.4,1.8,7.9,2,23.9,25.4
2024-02-19T18:40:00+0900,,,,,,65.5,3.3,1.8,8,4,23.9,25.4
2024-02-19T18:30:00+0900,,,,,,65.5,3.5,1.8,7.9,20,24,25.4
2024-02-19T18:20:00+0900,,,,,,65.5,3.4,1.9,7.9,8,24,25.4
2024-02-19T18:10:00+0900,,,,,,65.5,3.3,1.9,8,0,24,25.4
2024-02-19T18:00:00+0900,,,,,,65.5,3.4,1.8,8,0,24.1,25.4
2024-02-19T17:50:00+0900,,,,,,65.5,3.5,1.8,7.9,0,24.1,25.4
2024-02-19T17:40:00+0900,,,,,,65.5,3.4,1.7,7.9,0,24.1,25.5
2024-02-19T17:30:00+0900,,,,,,65.5,3.4,1.7,8,0,24.1,25.5
2024-02-19T17:20:00+0900,,,,,,65.5,3.4,1.7,7.9,0,24.1,25.5
2024-02-19T17:10:00+0900,,,,,,65.5,3.4,1.8,7.9,0,24.1,25.5
2024-02-19T17:00:00+0900,,,,,,65.5,3.4,1.7,7.9,0,24.1,25.6
2024-02-19T16:50:00+0900,,,,,,65.5,3.4,1.7,7.9,0,24.2,25.6
2024-02-19T16:40:00+0900,,,,,,65.5,3.4,1.7,7.9,0,24.2,25.6
2024-02-19T16:30:00+0900,,,,,,65.5,3.4,1.7,7.9,0,24.3,25.6
2024-02-19T16:20:00+0900,,,,,,65.5,3.5,1.7,7.8,0,24.3,25.6
2024-02-19T16:10:00+0900,,,,,,65.5,3.6,1.7,7.8,0,24.3,25.6
2024-02-19T16:00:00+0900,,,,,,65.5,3.5,1.7,7.8,0,24.3,25.6
2024-02-19T15:50:00+0900,,,,,,65.5,3.5,1.7,7.8,0,24.3,25.6
2024-02-19T15:40:00+0900,,,,,,65.5,3.5,1.7,7.8,0,24.4,25.6
2024-02-19T15:30:00+0900,,,,,,65.5,3.6,1.6,7.8,0,24.4,25.7
2024-02-19T15:20:00+0900,,,,,,65.5,3.4,1.6,7.9,0,24.4,25.7
2024-02-19T15:10:00+0900,,,,,,65.5,3.6,1.6,7.8,0,24.4,25.7
2024-02-19T15:00:00+0900,,,,,,65.5,3.6,1.6,7.8,0,24.4,25.7
2024-02-19T14:50:00+0900,,,,,,65.5,3.5,1.5,7.8,0,24.5,25.8
2024-02-19T14:40:00+0900,,,,,,65.5,3.4,1.6,7.9,0,24.5,25.8
2024-02-19T14:30:00+0900,,,,,,65.5,3.6,1.6,7.8,0,24.6,25.8
2024-02-19T14:20:00+0900,,,,,,65.5,3.5,1.5,7.8,0,24.6,25.8
2024-02-19T14:10:00+0900,,,,,,65.5,3.5,1.5,7.8,0,24.6,25.8
2024-02-19T14:00:00+0900,,,,,,65.5,3.5,1.6,7.9,0,24.6,25.8
2024-02-19T13:50:00+0900,,,,,,65.5,3.5,1.5,7.9,0,24.7,25.8
2024-02-19T13:40:00+0900,,,,,,65.5,3.5,1.5,7.9,0,24.7,25.8
2024-02-19T13:30:00+0900,,,,,,65.5,3.7,1.5,7.7,0,24.8,25.9
2024-02-19T13:20:00+0900,,,,,,65.5,3.7,1.6,7.7,0,24.8,25.9
2024-02-19T13:10:00+0900,,,,,,65.5,3.6,1.5,7.8,0,24.9,25.9
2024-02-19T13:00:00+0900,,,,,,65.5,3.6,1.4,7.7,0,24.9,25.9
2024-02-19T12:50:00+0900,,,,,,65.5,3.6,1.6,7.7,0,24.9,25.9
2024-02-19T12:40:00+0900,,,,,,65.5,3.6,1.5,7.8,0,25,25.9
2024-02-19T12:30:00+0900,,,,,,65.5,3.6,1.4,7.8,0,25.1,25.9
2024-02-19T12:20:00+0900,,,,,,65.5,3.6,1.3,7.8,0,25.1,25.9
2024-02-19T12:10:00+0900,,,,,,65.5,3.6,1.4,7.8,0,25.2,25.9
2024-02-19T12:00:00+0900,,,,,,65.5,3.7,1.4,7.7,0,25.3,26
2024-02-19T11:50:00+0900,,,,,,65.5,3.6,1.4,7.8,0,25.4,26
2024-02-19T11:40:00+0900,,,,,,65.5,3.6,1.4,7.8,0,25.4,26
2024-02-19T11:30:00+0900,,,,,,65.5,3.7,1.3,7.7,0,25.5,26
2024-02-19T11:20:00+0900,,,,,,65.5,3.7,1.3,7.7,0,25.6,26
2024-02-19T11:10:00+0900,,,,,,65.5,3.6,1.4,7.8,0,25.7,26
2024-02-19T11:00:00+0900,,,,,,65.5,3.6,1.3,7.8,0,25.8,26
2024-02-19T10:50:00+0900,,,,,,65.5,3.7,1.2,7.7,0,25.9,26.1
2024-02-19T10:40:00+0900,,,,,,65.5,3.7,1.3,7.7,0,25.9,26.1
2024-02-19T10:30:00+0900,,,,,,65.5,3.7,1.3,7.7,0,26.1,26.1
2024-02-19T10:20:00+0900,,,,,,65.5,3.5,1.2,7.9,0,26.1,26.1
2024-02-19T10:10:00+0900,,,,,,65.5,3.7,1.2,7.7,0,26.3,26.1
2024-02-19T10:00:00+0900,,,,,,65.5,3.7,1.2,7.7,0,26.4,26.1
2024-02-19T09:50:00+0900,,,,,,65.5,3.7,1.1,7.7,0,26.4,26.1
2024-02-19T09:40:00+0900,,,,,,65.5,3.8,1.1,7.7,0,26.6,26.1
2024-02-19T09:30:00+0900,,,,,,65.5,3.8,1.1,7.6,0,26.7,26.1
2024-02-19T09:20:00+0900,,,,,,65.5,3.6,1.1,7.8,0,26.8,26.1
2024-02-19T09:10:00+0900,,,,,,65.5,3.7,1.1,7.7,0,26.9,26.1
2024-02-19T09:00:00+0900,,,,,,65.5,3.7,1.1,7.7,0,27.1,26.1
2024-02-19T08:50:00+0900,,,,,,65.5,3.7,1.1,7.8,0,27.1,26
2024-02-19T08:40:00+0900,,,,,,65.5,3.6,1,7.8,0,27.3,26
2024-02-19T08:30:00+0900,,,,,,65.5,3.7,1,7.8,0,27.4,26
2024-02-19T08:20:00+0900,,,,,,65.5,3.7,1,7.7,0,27.5,26
2024-02-19T08:10:00+0900,,,,,,65.5,3.7,0.9,7.8,0,27.6,26
2024-02-19T08:00:00+0900,,,,,,65.5,3.8,0.9,7.7,0,27.8,26
2024-02-19T07:50:00+0900,,,,,,65.5,3.8,1,7.7,0,27.9,25.9
2024-02-19T07:40:00+0900,,,,,,65.5,3.7,0.9,7.8,0,28,25.9
2024-02-19T07:30:00+0900,,,,,,65.5,3.7,0.9,7.8,2,28.1,25.9
2024-02-19T07:20:00+0900,,,,,,65.5,3.7,0.9,7.8,6,28.3,25.9
2024-02-19T07:10:00+0900,,,,,,65.5,3.8,0.8,7.7,18,28.4,25.9
2024-02-19T07:00:00+0900,,,,,,65.5,3.8,0.9,7.7,28,28.4,25.9
2024-02-19T06:50:00+0900,,,,,,65.5,3.8,0.9,7.7,52,28.6,25.8
2024-02-19T06:40:00+0900,,,,,,65.5,3.8,0.9,7.7,88,28.6,25.8
2024-02-19T06:30:00+0900,,,,,,65.5,3.8,1,7.8,192,28.8,25.8
2024-02-19T06:20:00+0900,,,,,,65.5,4,1,7.6,70,28.8,25.8
2024-02-19T06:10:00+0900,,,,,,65.5,3.7,1,7.7,138,28.9,25.7
2024-02-19T06:00:00+0900,,,,,,65.5,3.8,1,7.8,348,29,25.7
2024-02-19T05:50:00+0900,,,,,,65.5,3.8,1,7.8,100,29.1,25.6
2024-02-19T05:40:00+0900,,,,,,65.5,3.8,1,7.7,366,29.1,25.6
2024-02-19T05:30:00+0900,,,,,,65.5,3.9,1,7.7,504,29.2,25.6
2024-02-19T05:20:00+0900,,,,,,65.5,3.9,0.9,7.7,492,29.3,25.6
2024-02-19T05:10:00+0900,,,,,,65.5,3.7,1,7.8,524,29.3,25.5
2024-02-19T05:00:00+0900,,,,,,65.5,3.8,1.2,7.8,560,29.3,25.5
2024-02-19T04:50:00+0900,,,,,,65.5,3.6,1,8,602,29.3,25.4
2024-02-19T04:40:00+0900,,,,,,65.5,3.7,1,7.9,660,29.3,25.4
2024-02-19T04:30:00+0900,,,,,,65.5,3.8,1.2,7.8,740,29.4,25.4
2024-02-19T04:20:00+0900,,,,,,65.5,3.7,1.1,7.9,758,29.4,25.3
2024-02-19T04:10:00+0900,,,,,,65.5,3.6,1.2,8.1,154,29.4,25.3
2024-02-19T04:00:00+0900,,,,,,65.5,3.7,1.1,7.9,218,29.4,25.3
2024-02-19T03:50:00+0900,,,,,,65.5,3.6,1.2,8,862,29.4,25.2
2024-02-19T03:40:00+0900,,,,,,65.5,3.7,1.2,8,122,29.3,25.1
2024-02-19T03:30:00+0900,,,,,,65.5,3.6,1.2,8.1,316,29.3,25.1
2024-02-19T03:20:00+0900,,,,,,65.5,3.5,1.4,8.2,1084,29.2,25.1
2024-02-19T03:10:00+0900,,,,,,65.5,3.5,1.4,8.2,296,29.1,25
2024-02-19T03:00:00+0900,,,,,,65.5,3.4,1.4,8.3,1008,29,25
2024-02-19T02:50:00+0900,,,,,,65.5,3.5,1.6,8.3,230,28.9,24.9
2024-02-19T02:40:00+0900,,,,,,65.5,3.5,1.5,8.3,1038,28.9,24.9
2024-02-19T02:30:00+0900,,,,,,65.5,3.5,1.6,8.3,1030,28.9,24.9
2024-02-19T02:20:00+0900,,,,,,65.5,3.5,1.6,8.4,1062,28.9,24.8
2024-02-19T02:10:00+0900,,,,,,65.5,3.4,1.6,8.4,1176,28.9,24.8
2024-02-19T02:00:00+0900,,,,,,65.5,3.4,1.7,8.4,196,28.8,24.8
2024-02-19T01:50:00+0900,,,,,,65.5,3.4,1.8,8.5,218,28.6,24.7
2024-02-19T01:40:00+0900,,,,,,65.5,3.5,1.6,8.4,302,28.4,24.7
2024-02-19T01:30:00+0900,,,,,,65.5,3.3,1.7,8.6,1252,28.1,24.6
2024-02-19T01:20:00+0900,,,,,,65.5,3.4,1.7,8.5,1198,27.9,24.6
2024-02-19T01:10:00+0900,,,,,,65.5,3.4,1.8,8.5,1318,27.8,24.6
2024-02-19T01:00:00+0900,,,,,,65.5,3.3,1.9,8.7,794,27.5,24.6
2024-02-19T00:50:00+0900,,,,,,65.5,3.4,1.9,8.6,1216,27.3,24.6
2024-02-19T00:40:00+0900,,,,,,65.5,3.3,2,8.7,1212,27,24.5
2024-02-19T00:30:00+0900,,,,,,65.5,3.4,2.1,8.6,1146,26.8,24.5
2024-02-19T00:20:00+0900,,,,,,65.5,3.4,2.1,8.6,1078,26.5,24.5
2024-02-19T00:10:00+0900,,,,,,65.5,3.4,2.2,8.6,1062,26.3,24.5
2024-02-19T00:00:00+0900,,,,,,65.5,3.4,2.2,8.6,1056,26,24.5
2024-02-18T23:50:00+0900,,,,,,65.5,3.4,2.3,8.7,1038,25.8,24.5
2024-02-18T23:40:00+0900,,,,,,65.5,3.3,2.4,8.8,1028,25.5,24.4
2024-02-18T23:30:00+0900,,,,,,65.5,3.4,2.3,8.8,1006,25.3,24.4
2024-02-18T23:20:00+0900,,,,,,65.5,3.3,2.4,8.9,990,25.1,24.4
2024-02-18T23:10:00+0900,,,,,,65.5,3.3,2.4,8.8,974,24.8,24.4
2024-02-18T23:00:00+0900,,,,,,65.5,3.3,2.4,8.9,946,24.6,24.4
2024-02-18T22:50:00+0900,,,,,,65.5,3.3,2.6,8.9,926,24.4,24.4
2024-02-18T22:40:00+0900,,,,,,65.5,3.3,2.6,8.9,900,24.1,24.5
2024-02-18T22:30:00+0900,,,,,,65.5,3.3,2.5,8.9,872,23.9,24.5
2024-02-18T22:20:00+0900,,,,,,61.4,3.3,2.7,8.9,846,23.8,24.5
2024-02-18T22:10:00+0900,,,,,,65.5,3.3,2.6,8.9,818,23.6,24.5
2024-02-18T22:00:00+0900,,,,,,65.5,3.4,2.6,8.9,786,23.4,24.5
2024-02-18T21:50:00+0900,,,,,,65.5,3.4,2.6,8.9,754,23.2,24.5
2024-02-18T21:40:00+0900,,,,,,61.2,3.3,2.7,8.9,720,23.1,24.6
2024-02-18T21:30:00+0900,,,,,,57,3.4,2.8,8.9,686,22.9,24.6
2024-02-18T21:20:00+0900,,,,,,61.1,3.4,2.7,8.9,650,22.8,24.6
2024-02-18T21:10:00+0900,,,,,,61,3.4,2.7,8.9,610,22.6,24.6
2024-02-18T21:00:00+0900,,,,,,57.2,3.4,2.8,9,570,22.5,24.6
2024-02-18T20:50:00+0900,,,,,,61.3,3.4,2.7,8.9,530,22.4,24.6
2024-02-18T20:40:00+0900,,,,,,61.3,3.4,2.7,8.9,492,22.4,24.6
2024-02-18T20:30:00+0900,,,,,,61.4,3.4,2.7,8.9,450,22.3,24.6
2024-02-18T20:20:00+0900,,,,,,61.2,3.4,2.7,8.9,408,22.3,24.7
2024-02-18T20:10:00+0900,,,,,,61.3,3.4,2.7,8.9,362,22.2,24.7
2024-02-18T20:00:00+0900,,,,,,61.4,3.4,2.7,9,334,22.2,24.7
2024-02-18T19:50:00+0900,,,,,,61.1,3.4,2.7,8.9,284,22.2,24.8
2024-02-18T19:40:00+0900,,,,,,61.4,3.4,2.7,9,244,22.2,24.8
2024-02-18T19:30:00+0900,,,,,,57.3,3.5,2.8,8.8,210,22.2,24.8
2024-02-18T19:20:00+0900,,,,,,61.4,3.4,2.7,8.9,174,22.2,24.8
2024-02-18T19:10:00+0900,,,,,,65.5,3.4,2.6,8.9,128,22.3,24.8
2024-02-18T19:00:00+0900,,,,,,65.5,3.4,2.6,8.9,108,22.3,24.8
2024-02-18T18:50:00+0900,,,,,,61.2,3.5,2.7,8.8,30,22.3,24.9
2024-02-18T18:40:00+0900,,,,,,61.5,3.4,2.7,8.8,46,22.3,24.9
2024-02-18T18:30:00+0900,,,,,,65.5,3.5,2.6,8.8,22,22.4,24.9
2024-02-18T18:20:00+0900,,,,,,65.5,3.5,2.5,8.8,6,22.4,24.9
2024-02-18T18:10:00+0900,,,,,,65.5,3.5,2.6,8.8,0,22.4,24.9
2024-02-18T18:00:00+0900,,,,,,65.5,3.5,2.6,8.8,0,22.5,24.9
2024-02-18T17:50:00+0900,,,,,,65.5,3.6,2.6,8.7,0,22.6,24.9
2024-02-18T17:40:00+0900,,,,,,65.5,3.5,2.6,8.8,0,22.6,25
2024-02-18T17:30:00+0900,,,,,,65.5,3.5,2.5,8.8,0,22.6,25
2024-02-18T17:20:00+0900,,,,,,65.5,3.6,2.5,8.7,0,22.7,25
2024-02-18T17:10:00+0900,,,,,,65.5,3.5,2.5,8.8,0,22.7,25.1
2024-02-18T17:00:00+0900,,,,,,65.5,3.5,2.5,8.8,0,22.8,25.1
2024-02-18T16:50:00+0900,,,,,,65.5,3.6,2.4,8.7,0,22.8,25.1
2024-02-18T16:40:00+0900,,,,,,65.5,3.5,2.4,8.8,0,22.9,25.1
2024-02-18T16:30:00+0900,,,,,,65.5,3.6,2.4,8.7,0,22.9,25.1
2024-02-18T16:20:00+0900,,,,,,65.5,3.5,2.4,8.8,0,22.9,25.1
2024-02-18T16:10:00+0900,,,,,,65.5,3.6,2.4,8.7,0,23,25.1
2024-02-18T16:00:00+0900,,,,,,65.5,3.6,2.5,8.8,0,23.1,25.2
2024-02-18T15:50:00+0900,,,,,,65.5,3.6,2.5,8.6,0,23.1,25.2
2024-02-18T15:40:00+0900,,,,,,65.5,3.6,2.3,8.7,0,23.1,25.2
2024-02-18T15:30:00+0900,,,,,,65.5,3.6,2.4,8.7,0,23.2,25.2
2024-02-18T15:20:00+0900,,,,,,65.5,3.6,2.3,8.7,0,23.3,25.3
2024-02-18T15:10:00+0900,,,,,,65.5,3.6,2.3,8.7,0,23.3,25.3
2024-02-18T15:00:00+0900,,,,,,65.5,3.6,2.3,8.7,0,23.4,25.3
2024-02-18T14:50:00+0900,,,,,,65.5,3.7,2.3,8.6,0,23.4,25.3
2024-02-18T14:40:00+0900,,,,,,65.5,3.6,2.3,8.8,0,23.4,25.3
2024-02-18T14:30:00+0900,,,,,,65.5,3.5,2.2,8.7,0,23.5,25.3
2024-02-18T14:20:00+0900,,,,,,65.5,3.5,2.2,8.7,0,23.6,25.4
2024-02-18T14:10:00+0900,,,,,,65.5,3.6,2.3,8.6,0,23.6,25.4
2024-02-18T14:00:00+0900,,,,,,65.5,3.6,2.1,8.7,0,23.7,25.4
2024-02-18T13:50:00+0900,,,,,,65.5,3.6,2.1,8.6,0,23.8,25.4
2024-02-18T13:40:00+0900,,,,,,65.5,3.6,2.1,8.6,0,23.8,25.4
2024-02-18T13:30:00+0900,,,,,,65.5,3.7,2.2,8.6,0,23.9,25.4
2024-02-18T13:20:00+0900,,,,,,65.5,3.7,2.1,8.6,0,23.9,25.4
2024-02-18T13:10:00+0900,,,,,,65.5,3.5,2.1,8.7,0,24,25.4
2024-02-18T13:00:00+0900,,,,,,65.5,3.5,2.1,8.6,0,24.1,25.5
2024-02-18T12:50:00+0900,,,,,,65.5,3.7,2.1,8.5,0,24.1,25.5
2024-02-18T12:40:00+0900,,,,,,65.5,3.6,2,8.6,0,24.2,25.5
2024-02-18T12:30:00+0900,,,,,,65.5,3.5,2.1,8.7,0,24.3,25.5
2024-02-18T12:20:00+0900,,,,,,65.5,3.5,2,8.7,0,24.3,25.5
2024-02-18T12:10:00+0900,,,,,,65.5,3.6,2,8.6,0,24.4,25.6
2024-02-18T12:00:00+0900,,,,,,65.5,3.7,1.9,8.5,0,24.5,25.6
2024-02-18T11:50:00+0900,,,,,,65.5,3.6,2,8.7,0,24.6,25.6
2024-02-18T11:40:00+0900,,,,,,65.5,3.6,1.9,8.7,0,24.6,25.6
2024-02-18T11:30:00+0900,,,,,,65.5,3.7,2,8.6,0,24.7,25.6
2024-02-18T11:20:00+0900,,,,,,65.5,3.6,1.9,8.6,0,24.8,25.6
2024-02-18T11:10:00+0900,,,,,,65.5,3.7,1.9,8.6,0,24.9,25.6
2024-02-18T11:00:00+0900,,,,,,65.5,3.8,1.9,8.5,0,24.9,25.6
2024-02-18T10:50:00+0900,,,,,,65.5,3.6,1.9,8.6,0,25.1,25.6
2024-02-18T10:40:00+0900,,,,,,65.5,3.7,1.8,8.6,0,25.1,25.6
2024-02-18T10:30:00+0900,,,,,,65.5,3.7,1.8,8.7,0,25.3,25.6
2024-02-18T10:20:00+0900,,,,,,65.5,3.5,1.8,8.7,0,25.4,25.6
2024-02-18T10:10:00+0900,,,,,,65.5,3.7,1.8,8.6,0,25.4,25.6
2024-02-18T10:00:00+0900,,,,,,65.5,3.7,1.8,8.6,0,25.6,25.6
2024-02-18T09:50:00+0900,,,,,,65.5,3.8,1.8,8.6,0,25.6,25.6
2024-02-18T09:40:00+0900,,,,,,65.5,3.7,1.7,8.6,0,25.8,25.6
2024-02-18T09:30:00+0900,,,,,,65.5,3.7,1.7,8.6,0,25.9,25.6
2024-02-18T09:20:00+0900,,,,,,65.5,3.7,1.7,8.6,0,26,25.6
2024-02-18T09:10:00+0900,,,,,,65.5,3.6,1.6,8.6,0,26.2,25.6
2024-02-18T09:00:00+0900,,,,,,65.5,3.7,1.6,8.5,0,26.3,25.6
2024-02-18T08:50:00+0900,,,,,,65.5,3.8,1.6,8.5,0,26.4,25.6
2024-02-18T08:40:00+0900,,,,,,65.5,3.7,1.5,8.5,0,26.6,25.6
2024-02-18T08:30:00+0900,,,,,,65.5,3.7,1.5,8.6,0,26.7,25.6
2024-02-18T08:20:00+0900,,,,,,65.5,3.9,1.6,8.5,0,26.9,25.6
2024-02-18T08:10:00+0900,,,,,,65.5,3.6,1.5,8.6,0,27,25.6
2024-02-18T08:00:00+0900,,,,,,65.5,3.8,1.5,8.6,0,27.1,25.6
2024-02-18T07:50:00+0900,,,,,,65.5,3.8,1.5,8.5,0,27.3,25.5
2024-02-18T07:40:00+0900,,,,,,65.5,3.8,1.5,8.5,0,27.4,25.5
2024-02-18T07:30:00+0900,,,,,,65.5,3.9,1.5,8.5,0,27.5,25.5
2024-02-18T07:20:00+0900,,,,,,65.5,3.8,1.5,8.6,2,27.6,25.4
2024-02-18T07:10:00+0900,,,,,,65.5,3.8,1.4,8.5,6,27.8,25.4
2024-02-18T07:00:00+0900,,,,,,65.5,3.8,1.4,8.5,10,27.8,25.4
2024-02-18T06:50:00+0900,,,,,,65.5,3.8,1.4,8.5,16,27.9,25.4
2024-02-18T06:40:00+0900,,,,,,65.5,3.9,1.4,8.5,20,28.1,25.4
2024-02-18T06:30:00+0900,,,,,,65.5,3.8,1.4,8.6,30,28.2,25.3
2024-02-18T06:20:00+0900,,,,,,65.5,3.8,1.5,8.6,48,28.3,25.3
2024-02-18T06:10:00+0900,,,,,,65.5,3.9,1.4,8.5,130,28.4,25.3
2024-02-18T06:00:00+0900,,,,,,65.5,3.8,1.4,8.6,162,28.5,25.2
2024-02-18T05:50:00+0900,,,,,,65.5,3.7,1.3,8.7,382,28.6,25.2
2024-02-18T05:40:00+0900,,,,,,65.5,3.7,1.5,8.7,422,28.6,25.1
2024-02-18T05:30:00+0900,,,,,,65.5,3.8,1.5,8.6,448,28.7,25.1
2024-02-18T05:20:00+0900,,,,,,65.5,3.7,1.6,8.7,490,28.7,25.1
2024-02-18T05:10:00+0900,,,,,,65.5,3.7,1.6,8.7,478,28.8,25
2024-02-18T05:00:00+0900,,,,,,65.5,3.9,1.7,8.6,618,28.8,25
2024-02-18T04:50:00+0900,,,,,,65.5,3.8,1.7,8.7,666,28.8,24.9
2024-02-18T04:40:00+0900,,,,,,65.5,3.7,1.6,8.7,694,28.8,24.9
2024-02-18T04:30:00+0900,,,,,,65.5,3.8,1.6,8.7,710,28.8,24.9
2024-02-18T04:20:00+0900,,,,,,65.5,3.6,1.8,8.9,726,28.8,24.9
2024-02-18T04:10:00+0900,,,,,,65.5,3.7,1.8,8.9,754,28.8,24.8
2024-02-18T04:00:00+0900,,,,,,65.5,3.6,1.8,9,796,28.8,24.8
2024-02-18T03:50:00+0900,,,,,,65.5,3.7,1.8,8.9,826,28.7,24.8
2024-02-18T03:40:00+0900,,,,,,65.5,3.7,1.9,8.9,860,28.6,24.7
2024-02-18T03:30:00+0900,,,,,,65.5,3.7,1.8,9,890,28.6,24.7
2024-02-18T03:20:00+0900,,,,,,65.5,3.5,1.8,9.2,938,28.6,24.6
2024-02-18T03:10:00+0900,,,,,,65.5,3.7,1.6,9,944,28.5,24.6
2024-02-18T03:00:00+0900,,,,,,65.5,3.6,1.9,9.2,1010,28.4,24.6
2024-02-18T02:50:00+0900,,,,,,65.5,3.6,1.8,9.2,1024,28.3,24.6
